tab,cell,row,col,value,field_type,formula
MF Lease Up,B41,41,B,0x7,user_entry,
MF Lease Up,C41,41,C,Auto,user_entry,
MF Lease Up,F41,41,F,25.0,user_entry,
MF Lease Up,G41,41,G,0.9999999999999996,user_entry,
MF Lease Up,H41,41,H,0.0,user_entry,
MF Lease Up,I41,41,I,0.0,user_entry,
MF Lease Up,J41,41,J,0.9999999999999993,user_entry,
MF Lease Up,K41,41,K,0.0,user_entry,
MF Lease Up,L41,41,L,0.0,user_entry,
MF Lease Up,M41,41,M,0.0,user_entry,
MF Lease Up,N41,41,N,0.0,user_entry,
MF Lease Up,O41,41,O,0.0,user_entry,
MF Lease Up,P41,41,P,0.0,user_entry,
MF Lease Up,B42,42,B,0x7,user_entry,
MF Lease Up,C42,42,C,Auto,user_entry,
MF Lease Up,F42,42,F,26.0,user_entry,
MF Lease Up,G42,42,G,0.9999999999999996,user_entry,
MF Lease Up,H42,42,H,0.0,user_entry,
MF Lease Up,I42,42,I,0.0,user_entry,
MF Lease Up,J42,42,J,0.9999999999999993,user_entry,
MF Lease Up,K42,42,K,0.0,user_entry,
MF Lease Up,L42,42,L,0.0,user_entry,
MF Lease Up,M42,42,M,0.0,user_entry,
MF Lease Up,N42,42,N,0.0,user_entry,
MF Lease Up,O42,42,O,0.0,user_entry,
MF Lease Up,P42,42,P,0.0,user_entry,
MF Lease Up,B43,43,B,0x7,user_entry,
MF Lease Up,C43,43,C,Auto,user_entry,
MF Lease Up,F43,43,F,27.0,user_entry,
MF Lease Up,G43,43,G,0.9999999999999996,user_entry,
MF Lease Up,H43,43,H,0.0,user_entry,
MF Lease Up,I43,43,I,0.0,user_entry,
MF Lease Up,J43,43,J,0.9999999999999993,user_entry,
MF Lease Up,K43,43,K,0.0,user_entry,
MF Lease Up,L43,43,L,0.0,user_entry,
MF Lease Up,M43,43,M,0.0,user_entry,
MF Lease Up,N43,43,N,0.0,user_entry,
MF Lease Up,O43,43,O,0.0,user_entry,
MF Lease Up,P43,43,P,0.0,user_entry,
MF Lease Up,B44,44,B,0x7,user_entry,
MF Lease Up,C44,44,C,Auto,user_entry,
MF Lease Up,F44,44,F,28.0,user_entry,
MF Lease Up,G44,44,G,0.9999999999999996,user_entry,
MF Lease Up,H44,44,H,0.0,user_entry,
MF Lease Up,I44,44,I,0.0,user_entry,
MF Lease Up,J44,44,J,0.9999999999999993,user_entry,
MF Lease Up,K44,44,K,0.0,user_entry,
MF Lease Up,L44,44,L,0.0,user_entry,
MF Lease Up,M44,44,M,0.0,user_entry,
MF Lease Up,N44,44,N,0.0,user_entry,
MF Lease Up,O44,44,O,0.0,user_entry,
MF Lease Up,P44,44,P,0.0,user_entry,
MF Lease Up,B45,45,B,0x7,user_entry,
MF Lease Up,C45,45,C,Auto,user_entry,
MF Lease Up,F45,45,F,29.0,user_entry,
MF Lease Up,G45,45,G,0.9999999999999996,user_entry,
MF Lease Up,H45,45,H,0.0,user_entry,
MF Lease Up,I45,45,I,0.0,user_entry,
MF Lease Up,J45,45,J,0.9999999999999993,user_entry,
MF Lease Up,K45,45,K,0.0,user_entry,
MF Lease Up,L45,45,L,0.0,user_entry,
MF Lease Up,M45,45,M,0.0,user_entry,
MF Lease Up,N45,45,N,0.0,user_entry,
MF Lease Up,O45,45,O,0.0,user_entry,
MF Lease Up,P45,45,P,0.0,user_entry,
MF Lease Up,B46,46,B,0x7,user_entry,
MF Lease Up,C46,46,C,Auto,user_entry,
MF Lease Up,F46,46,F,30.0,user_entry,
