tab,cell,row,col,value,field_type,formula
Site,K29,29,K,Show,user_entry,
Site,L29,29,L,Hide,user_entry,
Site,N29,29,N,Hide,user_entry,
Site,P29,29,P,Show,user_entry,
Site,R29,29,R,Hide,user_entry,
Site,S29,29,S,0x7,user_entry,
Site,W29,29,W,Traffic Count (VPD),user_entry,
Site,Y29,29,Y,Traffic Count (Primary Frontage),user_entry,
Site,AA29,29,AA,Parcel 1,user_entry,
Site,AB29,29,AB,0.0,user_entry,
Site,A30,30,A,Hide,user_entry,
Site,B30,30,B,Hide,user_entry,
Site,C30,30,C,Hide,user_entry,
Site,D30,30,D,Hide,user_entry,
Site,E30,30,E,Show,user_entry,
Site,F30,30,F,Show,user_entry,
Site,G30,30,G,Hide,user_entry,
Site,H30,30,H,Hide,user_entry,
Site,I30,30,I,Hide,user_entry,
Site,J30,30,J,Hide,user_entry,
Site,K30,30,K,Hide,user_entry,
Site,L30,30,L,Hide,user_entry,
Site,N30,30,N,Hide,user_entry,
Site,P30,30,P,Show,user_entry,
Site,R30,30,R,Hide,user_entry,
Site,S30,30,S,0x7,user_entry,
Site,Y30,30,Y,Traffic Count (Secondary Frontage),user_entry,
Site,AA30,30,AA,Parcel 1,user_entry,
Site,AB30,30,AB,0.0,user_entry,
Site,A31,31,A,Hide,user_entry,
Site,B31,31,B,Hide,user_entry,
Site,C31,31,C,Hide,user_entry,
Site,D31,31,D,Hide,user_entry,
Site,E31,31,E,Show,user_entry,
Site,F31,31,F,Show,user_entry,
Site,G31,31,G,Hide,user_entry,
Site,H31,31,H,Hide,user_entry,
Site,I31,31,I,Hide,user_entry,
Site,J31,31,J,Hide,user_entry,
Site,K31,31,K,Hide,user_entry,
Site,L31,31,L,Hide,user_entry,
Site,N31,31,N,Hide,user_entry,
Site,P31,31,P,Show,user_entry,
Site,R31,31,R,Hide,user_entry,
Site,S31,31,S,0x7,user_entry,
Site,Y31,31,Y,Traffic Count (Tertiary Frontage),user_entry,
Site,AA31,31,AA,Parcel 1,user_entry,
Site,AB31,31,AB,0.0,user_entry,
Site,A32,32,A,Hide,user_entry,
Site,B32,32,B,Hide,user_entry,
Site,C32,32,C,Hide,user_entry,
Site,D32,32,D,Hide,user_entry,
Site,E32,32,E,Show,user_entry,
Site,F32,32,F,Show,user_entry,
Site,G32,32,G,Hide,user_entry,
Site,H32,32,H,Hide,user_entry,
Site,I32,32,I,Hide,user_entry,
Site,J32,32,J,Hide,user_entry,
Site,K32,32,K,Show,user_entry,
Site,L32,32,L,Hide,user_entry,
Site,N32,32,N,Hide,user_entry,
Site,P32,32,P,Show,user_entry,
Site,R32,32,R,Hide,user_entry,
Site,S32,32,S,0x7,user_entry,
Site,Y32,32,Y,Traffic Count Date,user_entry,
Site,AA32,32,AA,Parcel 1,user_entry,
Site,AB32,32,AB,0.0,user_entry,
Site,A33,33,A,Show,user_entry,
Site,B33,33,B,Show,user_entry,
Site,C33,33,C,Show,user_entry,
Site,D33,33,D,Show,user_entry,
Site,E33,33,E,Show,user_entry,
Site,F33,33,F,Show,user_entry,
Site,G33,33,G,Show,user_entry,
Site,H33,33,H,Show,user_entry,
Site,I33,33,I,Show,user_entry,
Site,J33,33,J,Show,user_entry,
Site,K33,33,K,Show,user_entry,
