tab,cell,row,col,value,field_type,formula
Investor Survey Output,AB30,30,AB,The survey data indicates that the spread between reversion cap rate and discount rates ranged from,user_entry,
Investor Survey Output,N31,31,N,1.0,user_entry,
Investor Survey Output,O31,31,O,Auto,user_entry,
Investor Survey Output,R31,31,R,Subtype >,user_entry,
Investor Survey Output,S31,31,S,US,user_entry,
Investor Survey Output,T31,31,T,Exit Cap Rate,user_entry,
Investor Survey Output,U31,31,U,0.0475,user_entry,
Investor Survey Output,V31,31,V,0.07,user_entry,
Investor Survey Output,W31,31,W,0.0554,user_entry,
Investor Survey Output,X31,31,X,4.75% - 7.00%,user_entry,
Investor Survey Output,Y31,31,Y,-999999.0,user_entry,
Investor Survey Output,Z31,31,Z,a below average,user_entry,
Investor Survey Output,N32,32,N,1.0,user_entry,
Investor Survey Output,O32,32,O,Auto,user_entry,
Investor Survey Output,R32,32,R,Reason >,user_entry,
Investor Survey Output,T32,32,T,Discount Rate,user_entry,
Investor Survey Output,U32,32,U,0.06,user_entry,
Investor Survey Output,V32,32,V,0.095,user_entry,
Investor Survey Output,W32,32,W,0.07116666666666667,user_entry,
Investor Survey Output,X32,32,X,6.00% - 9.50%,user_entry,
Investor Survey Output,Y32,32,Y,-5.0,user_entry,
Investor Survey Output,Z32,32,Z,an average,user_entry,
Investor Survey Output,AB32,32,AB,. The subject property,user_entry,
Investor Survey Output,N33,33,N,1.0,user_entry,
Investor Survey Output,O33,33,O,Auto,user_entry,
Investor Survey Output,R33,33,R,Subj. Diff >,user_entry,
Investor Survey Output,T33,33,T,Diff (num),user_entry,
Investor Survey Output,U33,33,U,124.99999999999997,user_entry,
Investor Survey Output,V33,33,V,249.99999999999994,user_entry,
Investor Survey Output,W33,33,W,157.6666666666667,user_entry,
Investor Survey Output,Y33,33,Y,5.0,user_entry,
Investor Survey Output,Z33,33,Z,an above average,user_entry,
Investor Survey Output,AB33,33,AB,is concluded and utilized in our DCF analysis for the subject property.,user_entry,
Investor Survey Output,N34,34,N,1.0,user_entry,
Investor Survey Output,O34,34,O,Auto,user_entry,
Investor Survey Output,R34,34,R,Subj. Compare >,user_entry,
Investor Survey Output,T34,34,T,Diff (txt),user_entry,
Investor Survey Output,U34,34,U,125 bps,user_entry,
Investor Survey Output,V34,34,V,250 bps,user_entry,
Investor Survey Output,W34,34,W,158 bps,user_entry,
Investor Survey Output,N35,35,N,1.0,user_entry,
Investor Survey Output,O35,35,O,Auto,user_entry,
Investor Survey Output,S35,35,S,N1_txtInvestorSurveyExitToDiscount_All >>,user_entry,
Investor Survey Output,T35,35,T,"The survey data indicates that the spread between reversion cap rate and discount rates ranged from 125 bps to 250 bps, with an average of 158 bps. The subject property ; therefore,  spread of  is concluded and utilized in our DCF analysis for the subject property.",user_entry,
Investor Survey Output,N37,37,N,Very Hidden,user_entry,
Investor Survey Output,R37,37,R,N1_txtInvestorSurveyComparison_All,user_entry,
Investor Survey Output,T37,37,T,US,user_entry,
Investor Survey Output,AA37,37,AA,Sources:,user_entry,
Investor Survey Output,AB37,37,AB,"Situs RERC, PwC, Nareit, and NCREIF",user_entry,
Investor Survey Output,AI37,37,AI,Very Hidden,user_entry,
Investor Survey Output,BH37,37,BH,Very Hidden,user_entry,
Investor Survey Output,N38,38,N,Very Hidden,user_entry,
Investor Survey Output,T38,38,T,National,user_entry,
Investor Survey Output,U38,38,U,All,user_entry,
Investor Survey Output,AB38,38,AB,data_InvestorSurvey_Sources,user_entry,
Investor Survey Output,AI38,38,AI,Very Hidden,user_entry,
Investor Survey Output,BH38,38,BH,Very Hidden,user_entry,
Investor Survey Output,N39,39,N,Very Hidden,user_entry,
Investor Survey Output,T39,39,T,data_InvestorSurvey_GetRangeMarket,user_entry,
Investor Survey Output,U39,39,U,data_InvestorSurvey_GetRangeSubType,user_entry,
Investor Survey Output,AI39,39,AI,Very Hidden,user_entry,
Investor Survey Output,BH39,39,BH,Very Hidden,user_entry,
Investor Survey Output,N40,40,N,Very Hidden,user_entry,
Investor Survey Output,AI40,40,AI,Very Hidden,user_entry,
Investor Survey Output,BH40,40,BH,Very Hidden,user_entry,
Investor Survey Output,N41,41,N,Very Hidden,user_entry,
Investor Survey Output,AI41,41,AI,Very Hidden,user_entry,
Investor Survey Output,BH41,41,BH,Very Hidden,user_entry,
Investor Survey Output,N42,42,N,Very Hidden,user_entry,
Investor Survey Output,AI42,42,AI,Very Hidden,user_entry,
Investor Survey Output,BH42,42,BH,Very Hidden,user_entry,
Investor Survey Output,N43,43,N,Very Hidden,user_entry,
Investor Survey Output,AI43,43,AI,Very Hidden,user_entry,
Investor Survey Output,BH43,43,BH,Very Hidden,user_entry,
Investor Survey Output,N44,44,N,Very Hidden,user_entry,
Investor Survey Output,AI44,44,AI,Very Hidden,user_entry,
Investor Survey Output,BH44,44,BH,Very Hidden,user_entry,
Investor Survey Output,N45,45,N,Very Hidden,user_entry,
Investor Survey Output,AI45,45,AI,Very Hidden,user_entry,
Investor Survey Output,BH45,45,BH,Very Hidden,user_entry,
Investor Survey Output,AD46,46,AD,Very Hidden,user_entry,
Investor Survey Output,AE46,46,AE,Very Hidden,user_entry,
Investor Survey Output,AF46,46,AF,Very Hidden,user_entry,
Investor Survey Output,AG46,46,AG,Very Hidden,user_entry,
Investor Survey Output,AH46,46,AH,Very Hidden,user_entry,
Investor Survey Output,AI46,46,AI,VeryHidden,user_entry,
Investor Survey Output,AM46,46,AM,1.0,user_entry,
Investor Survey Output,AN46,46,AN,VeryHidden,user_entry,
Investor Survey Output,AO46,46,AO,VeryHidden,user_entry,
Investor Survey Output,AP46,46,AP,VeryHidden,user_entry,
Investor Survey Output,AQ46,46,AQ,VeryHidden,user_entry,
Investor Survey Output,AR46,46,AR,VeryHidden,user_entry,
Investor Survey Output,AS46,46,AS,1.0,user_entry,
Investor Survey Output,AT46,46,AT,1.0,user_entry,
Investor Survey Output,BH46,46,BH,Very Hidden,user_entry,
Investor Survey Output,AM48,48,AM,Rate Premium Spread,user_entry,
Investor Survey Output,AP50,50,AP,Avg,user_entry,
Investor Survey Output,AQ50,50,AQ,Avg,user_entry,
Investor Survey Output,AR50,50,AR,Avg,user_entry,
Investor Survey Output,AS50,50,AS,Cap to Reversion,user_entry,
Investor Survey Output,AT50,50,AT,Reversion to Discount,user_entry,
Investor Survey Output,AD51,51,AD,Subtype List,user_entry,
Investor Survey Output,AG51,51,AG,0.0,user_entry,
Investor Survey Output,AH51,51,AH,0.0,user_entry,
Investor Survey Output,AM51,51,AM,Subtype,user_entry,
Investor Survey Output,AN51,51,AN,Geography,user_entry,
Investor Survey Output,AO51,51,AO,Subtype,user_entry,
Investor Survey Output,AP51,51,AP,Capitalization Rate,user_entry,
Investor Survey Output,AQ51,51,AQ,Exit Cap Rate,user_entry,
Investor Survey Output,AR51,51,AR,Discount Rate,user_entry,
Investor Survey Output,AS51,51,AS,Rate Premium,user_entry,
Investor Survey Output,AT51,51,AT,Rate Premium,user_entry,
Investor Survey Output,AD52,52,AD,East Coast Region - All,user_entry,
Investor Survey Output,AG52,52,AG,1.0,user_entry,
Investor Survey Output,AH52,52,AH,1.0,user_entry,
Investor Survey Output,AI52,52,AI,1.0,user_entry,
Investor Survey Output,AJ52,52,AJ,Auto,user_entry,
Investor Survey Output,AM52,52,AM,East Coast Region - All,user_entry,
Investor Survey Output,AN52,52,AN,East Coast Region,user_entry,
Investor Survey Output,AO52,52,AO,All,user_entry,
Investor Survey Output,AP52,52,AP,0.06,user_entry,
Investor Survey Output,AQ52,52,AQ,0.066,user_entry,
Investor Survey Output,AR52,52,AR,0.076,user_entry,
Investor Survey Output,AS52,52,AS,0.006000000000000005,user_entry,
Investor Survey Output,AT52,52,AT,0.009999999999999995,user_entry,
Investor Survey Output,AD53,53,AD,Mid-Atlantic Region - All,user_entry,
Investor Survey Output,AG53,53,AG,2.0,user_entry,
Investor Survey Output,AH53,53,AH,2.0,user_entry,
Investor Survey Output,AI53,53,AI,1.0,user_entry,
Investor Survey Output,AJ53,53,AJ,Auto,user_entry,
Investor Survey Output,AM53,53,AM,Mid-Atlantic Region - All,user_entry,
Investor Survey Output,AN53,53,AN,Mid-Atlantic Region,user_entry,
Investor Survey Output,AO53,53,AO,All,user_entry,
