tab,cell,row,col,value,field_type,formula
Land Comp Profiles,Y65,65,Y,0x2a,user_entry,
Land Comp Profiles,H66,66,H,VeryHidden,user_entry,
Land Comp Profiles,K66,66,K,64.0,user_entry,
Land Comp Profiles,Y66,66,Y,0x2a,user_entry,
Land Comp Profiles,H67,67,H,VeryHidden,user_entry,
Land Comp Profiles,K67,67,K,65.0,user_entry,
Land Comp Profiles,Y67,67,Y,0x2a,user_entry,
Land Comp Profiles,H68,68,H,VeryHidden,user_entry,
Land Comp Profiles,K68,68,K,66.0,user_entry,
Land Comp Profiles,Y68,68,Y,0x2a,user_entry,
Land Comp Profiles,H69,69,H,VeryHidden,user_entry,
Land Comp Profiles,K69,69,K,67.0,user_entry,
Land Comp Profiles,Y69,69,Y,0x2a,user_entry,
Land Comp Profiles,H70,70,H,VeryHidden,user_entry,
Land Comp Profiles,K70,70,K,68.0,user_entry,
Land Comp Profiles,L70,70,L,Unit Type [#],user_entry,
Land Comp Profiles,N70,70,N,Type [#] Category,user_entry,
Land Comp Profiles,P70,70,P,No. of Type [#],user_entry,
Land Comp Profiles,R70,70,R,Type [#] Vacant Units,user_entry,
Land Comp Profiles,T70,70,T,Type [#] Rent/Mo.,user_entry,
Land Comp Profiles,V70,70,V,Type [#] Market Rent/Mo.,user_entry,
Land Comp Profiles,Y70,70,Y,Unit Type,user_entry,
Land Comp Profiles,H71,71,H,VeryHidden,user_entry,
Land Comp Profiles,K71,71,K,69.0,user_entry,
Land Comp Profiles,Y71,71,Y,0x2a,user_entry,
Land Comp Profiles,H72,72,H,VeryHidden,user_entry,
Land Comp Profiles,K72,72,K,70.0,user_entry,
Land Comp Profiles,Y72,72,Y,0x2a,user_entry,
Land Comp Profiles,H73,73,H,VeryHidden,user_entry,
Land Comp Profiles,K73,73,K,71.0,user_entry,
Land Comp Profiles,Y73,73,Y,0x2a,user_entry,
Land Comp Profiles,H74,74,H,VeryHidden,user_entry,
Land Comp Profiles,K74,74,K,72.0,user_entry,
Land Comp Profiles,Y74,74,Y,0x2a,user_entry,
Land Comp Profiles,H75,75,H,VeryHidden,user_entry,
Land Comp Profiles,K75,75,K,73.0,user_entry,
Land Comp Profiles,Y75,75,Y,0x2a,user_entry,
Land Comp Profiles,H76,76,H,VeryHidden,user_entry,
Land Comp Profiles,K76,76,K,74.0,user_entry,
Land Comp Profiles,Y76,76,Y,0x2a,user_entry,
Land Comp Profiles,H77,77,H,VeryHidden,user_entry,
Land Comp Profiles,K77,77,K,75.0,user_entry,
Land Comp Profiles,Y77,77,Y,0x2a,user_entry,
Land Comp Profiles,H78,78,H,VeryHidden,user_entry,
Land Comp Profiles,K78,78,K,76.0,user_entry,
Land Comp Profiles,Y78,78,Y,0x2a,user_entry,
Land Comp Profiles,H79,79,H,VeryHidden,user_entry,
Land Comp Profiles,K79,79,K,77.0,user_entry,
Land Comp Profiles,Y79,79,Y,0x2a,user_entry,
Land Comp Profiles,H80,80,H,VeryHidden,user_entry,
Land Comp Profiles,K80,80,K,78.0,user_entry,
Land Comp Profiles,Y80,80,Y,0x2a,user_entry,
Land Comp Profiles,H81,81,H,VeryHidden,user_entry,
Land Comp Profiles,K81,81,K,79.0,user_entry,
Land Comp Profiles,Y81,81,Y,0x2a,user_entry,
Land Comp Profiles,H82,82,H,VeryHidden,user_entry,
Land Comp Profiles,K82,82,K,80.0,user_entry,
Land Comp Profiles,Y82,82,Y,0x2a,user_entry,
Land Comp Profiles,H83,83,H,VeryHidden,user_entry,
Land Comp Profiles,K83,83,K,81.0,user_entry,
Land Comp Profiles,Y83,83,Y,0x2a,user_entry,
Land Comp Profiles,H84,84,H,VeryHidden,user_entry,
Land Comp Profiles,K84,84,K,82.0,user_entry,
Land Comp Profiles,Y84,84,Y,0x2a,user_entry,
Land Comp Profiles,H85,85,H,VeryHidden,user_entry,
Land Comp Profiles,K85,85,K,83.0,user_entry,
Land Comp Profiles,Y85,85,Y,0x2a,user_entry,
Land Comp Profiles,H86,86,H,VeryHidden,user_entry,
Land Comp Profiles,K86,86,K,84.0,user_entry,
Land Comp Profiles,Y86,86,Y,0x2a,user_entry,
