tab,cell,row,col,value,field_type,formula
Sales Grid,E51,51,E,S,user_entry,
Sales Grid,F51,51,F,% Adjustment,user_entry,
Sales Grid,I51,51,I,0.0,user_entry,
Sales Grid,K51,51,K,0.0,user_entry,
Sales Grid,M51,51,M,0.0,user_entry,
Sales Grid,O51,51,O,0.0,user_entry,
Sales Grid,Q51,51,Q,0.0,user_entry,
Sales Grid,S51,51,S,0.0,user_entry,
Sales Grid,U51,51,U,0.0,user_entry,
Sales Grid,W51,51,W,0.0,user_entry,
Sales Grid,Y51,51,Y,0.0,user_entry,
Sales Grid,AA51,51,AA,0.0,user_entry,
Sales Grid,D52,52,D,Qual,user_entry,
Sales Grid,E52,52,E,S,user_entry,
Sales Grid,F52,52,F,Qualitative,user_entry,
Sales Grid,I52,52,I,Similar,user_entry,
Sales Grid,K52,52,K,Similar,user_entry,
Sales Grid,M52,52,M,Similar,user_entry,
Sales Grid,O52,52,O,Similar,user_entry,
Sales Grid,Q52,52,Q,Similar,user_entry,
Sales Grid,S52,52,S,Similar,user_entry,
Sales Grid,U52,52,U,Similar,user_entry,
Sales Grid,W52,52,W,Similar,user_entry,
Sales Grid,Y52,52,Y,Similar,user_entry,
Sales Grid,AA52,52,AA,Similar,user_entry,
Sales Grid,D53,53,D,Quant,user_entry,
Sales Grid,E53,53,E,S,user_entry,
Sales Grid,F53,53,F,$ Adjustment,user_entry,
Sales Grid,I53,53,I,0.0,user_entry,
Sales Grid,K53,53,K,0.0,user_entry,
Sales Grid,M53,53,M,0.0,user_entry,
Sales Grid,O53,53,O,0.0,user_entry,
Sales Grid,Q53,53,Q,0.0,user_entry,
Sales Grid,S53,53,S,0.0,user_entry,
Sales Grid,U53,53,U,0.0,user_entry,
Sales Grid,W53,53,W,0.0,user_entry,
Sales Grid,Y53,53,Y,0.0,user_entry,
Sales Grid,AA53,53,AA,0.0,user_entry,
Sales Grid,E54,54,E,S,user_entry,
Sales Grid,F54,54,F,Year Built,user_entry,
Sales Grid,G54,54,G,0.0,user_entry,
Sales Grid,I54,54,I,1959,user_entry,
Sales Grid,K54,54,K,1962,user_entry,
Sales Grid,M54,54,M,1971,user_entry,
Sales Grid,O54,54,O,1939,user_entry,
Sales Grid,Q54,54,Q,1952,user_entry,
Sales Grid,D55,55,D,Quant,user_entry,
Sales Grid,E55,55,E,S,user_entry,
Sales Grid,F55,55,F,% Adjustment,user_entry,
Sales Grid,I55,55,I,0.0,user_entry,
Sales Grid,K55,55,K,0.0,user_entry,
Sales Grid,M55,55,M,0.0,user_entry,
Sales Grid,O55,55,O,0.0,user_entry,
Sales Grid,Q55,55,Q,0.0,user_entry,
Sales Grid,S55,55,S,0.0,user_entry,
Sales Grid,U55,55,U,0.0,user_entry,
Sales Grid,W55,55,W,0.0,user_entry,
Sales Grid,Y55,55,Y,0.0,user_entry,
Sales Grid,AA55,55,AA,0.0,user_entry,
Sales Grid,D56,56,D,Qual,user_entry,
Sales Grid,E56,56,E,S,user_entry,
Sales Grid,F56,56,F,Qualitative,user_entry,
Sales Grid,I56,56,I,Similar,user_entry,
Sales Grid,K56,56,K,Similar,user_entry,
Sales Grid,M56,56,M,Similar,user_entry,
Sales Grid,O56,56,O,Similar,user_entry,
Sales Grid,Q56,56,Q,Similar,user_entry,
Sales Grid,S56,56,S,Similar,user_entry,
Sales Grid,U56,56,U,Similar,user_entry,
Sales Grid,W56,56,W,Similar,user_entry,
Sales Grid,Y56,56,Y,Similar,user_entry,
Sales Grid,AA56,56,AA,Similar,user_entry,
Sales Grid,D57,57,D,Quant,user_entry,
Sales Grid,E57,57,E,S,user_entry,
Sales Grid,F57,57,F,$ Adjustment,user_entry,
Sales Grid,I57,57,I,0.0,user_entry,
Sales Grid,K57,57,K,0.0,user_entry,
Sales Grid,M57,57,M,0.0,user_entry,
Sales Grid,O57,57,O,0.0,user_entry,
Sales Grid,Q57,57,Q,0.0,user_entry,
Sales Grid,S57,57,S,0.0,user_entry,
Sales Grid,U57,57,U,0.0,user_entry,
Sales Grid,W57,57,W,0.0,user_entry,
Sales Grid,Y57,57,Y,0.0,user_entry,
Sales Grid,AA57,57,AA,0.0,user_entry,
Sales Grid,E58,58,E,S,user_entry,
Sales Grid,F58,58,F,GBA,user_entry,
Sales Grid,G58,58,G,0.0,user_entry,
Sales Grid,I58,58,I,6216.0,user_entry,
Sales Grid,K58,58,K,12712.0,user_entry,
Sales Grid,M58,58,M,14571.0,user_entry,
Sales Grid,O58,58,O,14446.0,user_entry,
Sales Grid,Q58,58,Q,5393.0,user_entry,
Sales Grid,D59,59,D,Quant,user_entry,
Sales Grid,E59,59,E,S,user_entry,
Sales Grid,F59,59,F,% Adjustment,user_entry,
Sales Grid,I59,59,I,0.0,user_entry,
Sales Grid,K59,59,K,0.0,user_entry,
Sales Grid,M59,59,M,0.0,user_entry,
Sales Grid,O59,59,O,0.0,user_entry,
Sales Grid,Q59,59,Q,0.0,user_entry,
Sales Grid,S59,59,S,0.0,user_entry,
Sales Grid,U59,59,U,0.0,user_entry,
Sales Grid,W59,59,W,0.0,user_entry,
Sales Grid,Y59,59,Y,0.0,user_entry,
Sales Grid,AA59,59,AA,0.0,user_entry,
Sales Grid,D60,60,D,Qual,user_entry,
Sales Grid,E60,60,E,S,user_entry,
Sales Grid,F60,60,F,Qualitative,user_entry,
Sales Grid,I60,60,I,Similar,user_entry,
Sales Grid,K60,60,K,Similar,user_entry,
Sales Grid,M60,60,M,Similar,user_entry,
Sales Grid,O60,60,O,Similar,user_entry,
Sales Grid,Q60,60,Q,Similar,user_entry,
Sales Grid,S60,60,S,Similar,user_entry,
Sales Grid,U60,60,U,Similar,user_entry,
Sales Grid,W60,60,W,Similar,user_entry,
Sales Grid,Y60,60,Y,Similar,user_entry,
Sales Grid,AA60,60,AA,Similar,user_entry,
Sales Grid,D61,61,D,Quant,user_entry,
Sales Grid,E61,61,E,S,user_entry,
