tab,cell,row,col,value,field_type,formula
Sale Comp Profiles,H58,58,H,VeryHidden,user_entry,
Sale Comp Profiles,K58,58,K,56.0,user_entry,
Sale Comp Profiles,AA58,58,AA,0x2a,user_entry,
Sale Comp Profiles,AG58,58,AG,0x2a,user_entry,
Sale Comp Profiles,H59,59,H,VeryHidden,user_entry,
Sale Comp Profiles,K59,59,K,57.0,user_entry,
Sale Comp Profiles,AA59,59,AA,0x2a,user_entry,
Sale Comp Profiles,AG59,59,AG,0x2a,user_entry,
Sale Comp Profiles,H60,60,H,VeryHidden,user_entry,
Sale Comp Profiles,K60,60,K,58.0,user_entry,
Sale Comp Profiles,AA60,60,AA,0x2a,user_entry,
Sale Comp Profiles,AG60,60,AG,0x2a,user_entry,
Sale Comp Profiles,H61,61,H,VeryHidden,user_entry,
Sale Comp Profiles,K61,61,K,59.0,user_entry,
Sale Comp Profiles,L61,61,L,Care Types,user_entry,
Sale Comp Profiles,Y61,61,Y,0x2a,user_entry,
Sale Comp Profiles,H62,62,H,VeryHidden,user_entry,
Sale Comp Profiles,K62,62,K,60.0,user_entry,
Sale Comp Profiles,Y62,62,Y,0x2a,user_entry,
Sale Comp Profiles,H63,63,H,VeryHidden,user_entry,
Sale Comp Profiles,K63,63,K,61.0,user_entry,
Sale Comp Profiles,Y63,63,Y,0x2a,user_entry,
Sale Comp Profiles,H64,64,H,VeryHidden,user_entry,
Sale Comp Profiles,K64,64,K,62.0,user_entry,
Sale Comp Profiles,Y64,64,Y,0x2a,user_entry,
Sale Comp Profiles,H65,65,H,VeryHidden,user_entry,
Sale Comp Profiles,K65,65,K,63.0,user_entry,
Sale Comp Profiles,Y65,65,Y,0x2a,user_entry,
Sale Comp Profiles,H66,66,H,VeryHidden,user_entry,
Sale Comp Profiles,K66,66,K,64.0,user_entry,
Sale Comp Profiles,Y66,66,Y,0x2a,user_entry,
Sale Comp Profiles,H67,67,H,VeryHidden,user_entry,
Sale Comp Profiles,K67,67,K,65.0,user_entry,
Sale Comp Profiles,Y67,67,Y,0x2a,user_entry,
Sale Comp Profiles,H68,68,H,VeryHidden,user_entry,
Sale Comp Profiles,K68,68,K,66.0,user_entry,
Sale Comp Profiles,Y68,68,Y,0x2a,user_entry,
Sale Comp Profiles,H69,69,H,VeryHidden,user_entry,
Sale Comp Profiles,K69,69,K,67.0,user_entry,
Sale Comp Profiles,Y69,69,Y,0x2a,user_entry,
Sale Comp Profiles,H70,70,H,VeryHidden,user_entry,
Sale Comp Profiles,K70,70,K,68.0,user_entry,
Sale Comp Profiles,L70,70,L,Type [#] BR,user_entry,
Sale Comp Profiles,N70,70,N,Type [#] Baths,user_entry,
Sale Comp Profiles,P70,70,P,No. of Type [#],user_entry,
Sale Comp Profiles,R70,70,R,Type [#] Vacant Units,user_entry,
Sale Comp Profiles,T70,70,T,Type [#] Rent/Mo.,user_entry,
Sale Comp Profiles,V70,70,V,Type [#] Market Rent/Mo.,user_entry,
Sale Comp Profiles,Y70,70,Y,0x2a,user_entry,
Sale Comp Profiles,H71,71,H,VeryHidden,user_entry,
Sale Comp Profiles,K71,71,K,69.0,user_entry,
Sale Comp Profiles,Y71,71,Y,0x2a,user_entry,
Sale Comp Profiles,H72,72,H,VeryHidden,user_entry,
Sale Comp Profiles,K72,72,K,70.0,user_entry,
Sale Comp Profiles,Y72,72,Y,0x2a,user_entry,
Sale Comp Profiles,H73,73,H,VeryHidden,user_entry,
Sale Comp Profiles,K73,73,K,71.0,user_entry,
Sale Comp Profiles,Y73,73,Y,0x2a,user_entry,
Sale Comp Profiles,H74,74,H,VeryHidden,user_entry,
Sale Comp Profiles,K74,74,K,72.0,user_entry,
Sale Comp Profiles,Y74,74,Y,0x2a,user_entry,
Sale Comp Profiles,H75,75,H,VeryHidden,user_entry,
Sale Comp Profiles,K75,75,K,73.0,user_entry,
Sale Comp Profiles,Y75,75,Y,0x2a,user_entry,
Sale Comp Profiles,H76,76,H,VeryHidden,user_entry,
Sale Comp Profiles,K76,76,K,74.0,user_entry,
Sale Comp Profiles,Y76,76,Y,0x2a,user_entry,
Sale Comp Profiles,H77,77,H,VeryHidden,user_entry,
Sale Comp Profiles,K77,77,K,75.0,user_entry,
Sale Comp Profiles,Y77,77,Y,0x2a,user_entry,
Sale Comp Profiles,H78,78,H,VeryHidden,user_entry,
Sale Comp Profiles,K78,78,K,76.0,user_entry,
Sale Comp Profiles,Y78,78,Y,0x2a,user_entry,
Sale Comp Profiles,H79,79,H,VeryHidden,user_entry,
Sale Comp Profiles,K79,79,K,77.0,user_entry,
Sale Comp Profiles,Y79,79,Y,0x2a,user_entry,
Sale Comp Profiles,H80,80,H,VeryHidden,user_entry,
Sale Comp Profiles,K80,80,K,78.0,user_entry,
Sale Comp Profiles,Y80,80,Y,0x2a,user_entry,
Sale Comp Profiles,H81,81,H,VeryHidden,user_entry,
Sale Comp Profiles,K81,81,K,79.0,user_entry,
Sale Comp Profiles,Y81,81,Y,0x2a,user_entry,
Sale Comp Profiles,H82,82,H,VeryHidden,user_entry,
Sale Comp Profiles,K82,82,K,80.0,user_entry,
Sale Comp Profiles,Y82,82,Y,0x2a,user_entry,
Sale Comp Profiles,H83,83,H,VeryHidden,user_entry,
Sale Comp Profiles,K83,83,K,81.0,user_entry,
Sale Comp Profiles,Y83,83,Y,0x2a,user_entry,
Sale Comp Profiles,H84,84,H,VeryHidden,user_entry,
Sale Comp Profiles,K84,84,K,82.0,user_entry,
Sale Comp Profiles,Y84,84,Y,0x2a,user_entry,
Sale Comp Profiles,H85,85,H,VeryHidden,user_entry,
Sale Comp Profiles,K85,85,K,83.0,user_entry,
Sale Comp Profiles,Y85,85,Y,0x2a,user_entry,
Sale Comp Profiles,H86,86,H,VeryHidden,user_entry,
Sale Comp Profiles,K86,86,K,84.0,user_entry,
Sale Comp Profiles,Y86,86,Y,0x2a,user_entry,
Sale Comp Profiles,H87,87,H,VeryHidden,user_entry,
Sale Comp Profiles,K87,87,K,85.0,user_entry,
Sale Comp Profiles,Y87,87,Y,0x2a,user_entry,
Sale Comp Profiles,H88,88,H,VeryHidden,user_entry,
Sale Comp Profiles,K88,88,K,86.0,user_entry,
Sale Comp Profiles,Y88,88,Y,0x2a,user_entry,
Sale Comp Profiles,H89,89,H,VeryHidden,user_entry,
Sale Comp Profiles,K89,89,K,87.0,user_entry,
Sale Comp Profiles,Y89,89,Y,0x2a,user_entry,
Sale Comp Profiles,H90,90,H,VeryHidden,user_entry,
Sale Comp Profiles,K90,90,K,88.0,user_entry,
Sale Comp Profiles,Y90,90,Y,0x2a,user_entry,
Sale Comp Profiles,H91,91,H,VeryHidden,user_entry,
Sale Comp Profiles,K91,91,K,89.0,user_entry,
Sale Comp Profiles,Y91,91,Y,0x2a,user_entry,
Sale Comp Profiles,H92,92,H,VeryHidden,user_entry,
Sale Comp Profiles,K92,92,K,90.0,user_entry,
Sale Comp Profiles,Y92,92,Y,0x2a,user_entry,
Sale Comp Profiles,H93,93,H,VeryHidden,user_entry,
Sale Comp Profiles,K93,93,K,91.0,user_entry,
Sale Comp Profiles,H94,94,H,VeryHidden,user_entry,
Sale Comp Profiles,K94,94,K,92.0,user_entry,
Sale Comp Profiles,L94,94,L,Sale Comments,user_entry,
Sale Comp Profiles,Y94,94,Y,Sale Comments,user_entry,
Sale Comp Profiles,H95,95,H,VeryHidden,user_entry,
Sale Comp Profiles,H96,96,H,VeryHidden,user_entry,
Sale Comp Profiles,L96,96,L,Header Columns,user_entry,
Sale Comp Profiles,Y96,96,Y,Number Formats,user_entry,
Sale Comp Profiles,H97,97,H,VeryHidden,user_entry,
Sale Comp Profiles,K97,97,K,1.0,user_entry,
Sale Comp Profiles,N97,97,N,2.0,user_entry,
Sale Comp Profiles,AA97,97,AA,@,user_entry,
Sale Comp Profiles,H98,98,H,VeryHidden,user_entry,
Sale Comp Profiles,K98,98,K,2.0,user_entry,
Sale Comp Profiles,N98,98,N,3.0,user_entry,
Sale Comp Profiles,AA98,98,AA,General,user_entry,
Sale Comp Profiles,H99,99,H,VeryHidden,user_entry,
Sale Comp Profiles,K99,99,K,3.0,user_entry,
Sale Comp Profiles,N99,99,N,4.0,user_entry,
Sale Comp Profiles,O99,99,O,5.0,user_entry,
Sale Comp Profiles,P99,99,P,8.0,user_entry,
Sale Comp Profiles,AA99,99,AA,General,user_entry,
Sale Comp Profiles,H100,100,H,VeryHidden,user_entry,
Sale Comp Profiles,K100,100,K,4.0,user_entry,
Sale Comp Profiles,N100,100,N,6.0,user_entry,
Sale Comp Profiles,AA100,100,AA,General,user_entry,
Sale Comp Profiles,H101,101,H,VeryHidden,user_entry,
Sale Comp Profiles,K101,101,K,5.0,user_entry,
Sale Comp Profiles,N101,101,N,1.0,user_entry,
Sale Comp Profiles,AA101,101,AA,General,user_entry,
Sale Comp Profiles,H102,102,H,VeryHidden,user_entry,
Sale Comp Profiles,K102,102,K,6.0,user_entry,
Sale Comp Profiles,N102,102,N,18.0,user_entry,
Sale Comp Profiles,AA102,102,AA,@,user_entry,
Sale Comp Profiles,H103,103,H,VeryHidden,user_entry,
Sale Comp Profiles,K103,103,K,7.0,user_entry,
Sale Comp Profiles,N103,103,N,19.0,user_entry,
Sale Comp Profiles,AA103,103,AA,@,user_entry,
Sale Comp Profiles,H104,104,H,VeryHidden,user_entry,
Sale Comp Profiles,K104,104,K,8.0,user_entry,
Sale Comp Profiles,N104,104,N,592.0,user_entry,
Sale Comp Profiles,AA104,104,AA,General,user_entry,
Sale Comp Profiles,H105,105,H,VeryHidden,user_entry,
Sale Comp Profiles,K105,105,K,9.0,user_entry,
Sale Comp Profiles,N105,105,N,672.0,user_entry,
Sale Comp Profiles,AA105,105,AA,@,user_entry,
Sale Comp Profiles,H106,106,H,VeryHidden,user_entry,
Sale Comp Profiles,K106,106,K,10.0,user_entry,
Sale Comp Profiles,N106,106,N,674.0,user_entry,
Sale Comp Profiles,T106,106,T,image,user_entry,
Sale Comp Profiles,AA106,106,AA,"#,##0.00",user_entry,
Sale Comp Profiles,AG106,106,AG,image,user_entry,
Sale Comp Profiles,H107,107,H,VeryHidden,user_entry,
Sale Comp Profiles,K107,107,K,11.0,user_entry,
Sale Comp Profiles,N107,107,N,675.0,user_entry,
Sale Comp Profiles,AA107,107,AA,"#,##0",user_entry,
Sale Comp Profiles,H108,108,H,VeryHidden,user_entry,
Sale Comp Profiles,K108,108,K,12.0,user_entry,
Sale Comp Profiles,N108,108,N,811.0,user_entry,
Sale Comp Profiles,AA108,108,AA,"#,##0.0",user_entry,
Sale Comp Profiles,H109,109,H,VeryHidden,user_entry,
Sale Comp Profiles,K109,109,K,13.0,user_entry,
Sale Comp Profiles,N109,109,N,842.0,user_entry,
Sale Comp Profiles,AA109,109,AA,General,user_entry,
Sale Comp Profiles,H110,110,H,VeryHidden,user_entry,
Sale Comp Profiles,K110,110,K,14.0,user_entry,
